,time,device_id,current,failure,humidity,load,pressure,rpm,temperature,vibration,wear
42,2026-08-15T12:40:45.664961+00:00,motor_000,16.12,0,40.9,0.609,5.92,2206.0,62.15,0.65,0.006
43,2026-08-15T12:40:46.673261+00:00,motor_000,16.5,0,38.2,0.621,5.98,2211.0,61.23,0.69,0.0062
44,2026-08-15T12:40:47.687316+00:00,motor_000,16.78,0,45.7,0.626,5.95,2268.0,62.43,0.73,0.0063
45,2026-08-15T12:40:48.705519+00:00,motor_000,15.84,0,49.6,0.593,6.01,2185.0,61.13,0.56,0.0064
46,2026-08-15T12:40:49.729003+00:00,motor_000,15.48,0,42.0,0.591,6.0,2217.0,60.78,0.58,0.0066
47,2026-08-15T12:40:50.736510+00:00,motor_000,14.86,0,44.2,0.56,6.02,2158.0,58.99,0.59,0.0067
48,2026-08-15T12:40:51.754946+00:00,motor_000,15.66,0,43.9,0.56,6.01,2194.0,59.22,0.61,0.0068
49,2026-08-15T12:40:52.760227+00:00,motor_000,15.13,0,43.6,0.557,5.97,2127.0,59.59,0.64,0.007
50,2026-08-15T12:40:53.776868+00:00,motor_000,14.34,0,43.4,0.546,6.03,2172.0,59.56,0.56,0.0071
51,2026-08-15T12:40:54.782861+00:00,motor_000,15.28,0,50.8,0.548,6.02,2125.0,60.41,0.53,0.0072
52,2026-08-15T12:40:55.790387+00:00,motor_000,14.28,0,41.9,0.515,5.97,2086.0,59.05,0.52,0.0074
53,2026-08-15T12:40:56.807714+00:00,motor_000,14.46,0,39.4,0.49,6.03,2039.0,57.68,0.47,0.0075
54,2026-08-15T12:40:57.815273+00:00,motor_000,13.38,0,42.3,0.479,6.02,2116.0,57.75,0.55,0.0076
55,2026-08-15T12:40:58.822538+00:00,motor_000,13.3,0,53.1,0.486,6.02,2057.0,57.32,0.5,0.0077
56,2026-08-15T12:40:59.836691+00:00,motor_000,12.78,0,38.8,0.477,5.92,2091.0,55.62,0.49,0.0079
57,2026-08-15T12:41:00.852771+00:00,motor_000,14.27,0,47.5,0.486,5.92,2113.0,56.17,0.55,0.008
58,2026-08-15T12:41:01.869311+00:00,motor_000,13.99,0,42.8,0.501,6.04,2120.0,57.83,0.61,0.0081
59,2026-08-15T12:41:02.873704+00:00,motor_000,14.39,0,42.8,0.507,6.04,2073.0,58.68,0.61,0.0082
60,2026-08-15T12:41:03.888178+00:00,motor_000,14.52,0,43.6,0.478,5.91,2073.0,57.39,0.5,0.0084
61,2026-08-15T12:41:04.901998+00:00,motor_000,12.47,0,40.6,0.459,5.98,2016.0,55.07,0.51,0.0085
62,2026-08-15T12:41:05.905491+00:00,motor_000,13.39,0,46.6,0.46,6.05,2051.0,56.96,0.47,0.0086
63,2026-08-15T12:41:06.911218+00:00,motor_000,13.71,0,42.3,0.461,6.02,2055.0,56.01,0.53,0.0087
64,2026-08-15T12:41:07.916369+00:00,motor_000,14.08,0,46.1,0.467,5.95,2066.0,55.46,0.5,0.0088
65,2026-08-15T12:41:08.933097+00:00,motor_000,13.12,0,51.2,0.469,5.96,2029.0,56.27,0.42,0.009
66,2026-08-15T12:41:09.950416+00:00,motor_000,13.55,0,48.1,0.478,6.01,2054.0,56.96,0.56,0.0091
67,2026-08-15T12:41:10.963428+00:00,motor_000,13.52,0,49.7,0.471,5.94,2051.0,58.28,0.54,0.0092
68,2026-08-15T12:41:11.971624+00:00,motor_000,13.8,0,46.7,0.487,6.03,2098.0,56.03,0.53,0.0093
69,2026-08-15T12:41:12.975886+00:00,motor_000,13.44,0,38.2,0.512,6.05,2099.0,59.06,0.55,0.0094
70,2026-08-15T12:41:13.994459+00:00,motor_000,14.75,0,42.2,0.532,6.04,2137.0,60.03,0.56,0.0096
71,2026-08-15T12:41:15.012214+00:00,motor_000,14.7,0,43.6,0.527,5.91,2155.0,58.59,0.59,0.0097
72,2026-08-15T12:41:16.028436+00:00,motor_000,14.61,0,41.2,0.517,6.0,2112.0,59.75,0.69,0.0098
73,2026-08-15T12:41:17.046457+00:00,motor_000,15.05,0,49.0,0.543,5.98,2151.0,59.1,0.66,0.01
74,2026-08-15T12:41:18.054612+00:00,motor_000,13.86,0,39.5,0.536,6.06,2139.0,59.13,0.57,0.0101
75,2026-08-15T12:41:19.062070+00:00,motor_000,14.32,0,45.0,0.522,5.91,2142.0,58.75,0.53,0.0102
76,2026-08-15T12:41:20.075300+00:00,motor_000,14.51,0,42.0,0.509,6.02,2073.0,59.28,0.62,0.0104
77,2026-08-15T12:41:21.079364+00:00,motor_000,14.22,0,40.7,0.519,5.96,2161.0,57.73,0.59,0.0105
78,2026-08-15T12:41:22.086763+00:00,motor_000,14.68,0,38.7,0.529,6.01,2117.0,59.13,0.59,0.0106
79,2026-08-15T12:41:23.089596+00:00,motor_000,15.51,0,44.8,0.545,5.93,2140.0,59.61,0.71,0.0107
80,2026-08-15T12:41:24.094527+00:00,motor_000,14.69,0,39.3,0.535,5.9,2173.0,58.5,0.62,0.0109
81,2026-08-15T12:41:25.098778+00:00,motor_000,14.3,0,42.6,0.544,6.04,2159.0,58.67,0.59,0.011
82,2026-08-15T12:41:26.103044+00:00,motor_000,14.75,0,47.3,0.563,6.04,2206.0,59.93,0.59,0.0111
83,2026-08-15T12:41:27.119602+00:00,motor_000,15.4,0,41.9,0.569,5.91,2152.0,60.15,0.62,0.0113
84,2026-08-15T12:41:28.128190+00:00,motor_000,15.51,0,37.5,0.555,5.99,2149.0,59.36,0.57,0.0114
85,2026-08-15T12:41:29.133260+00:00,motor_000,15.28,0,44.2,0.566,6.09,2202.0,59.17,0.62,0.0115
86,2026-08-15T12:41:30.137360+00:00,motor_000,15.68,0,45.0,0.567,5.99,2182.0,61.14,0.54,0.0117
87,2026-08-15T12:41:31.142268+00:00,motor_000,15.83,0,48.4,0.598,5.93,2240.0,60.56,0.6,0.0118
88,2026-08-15T12:41:32.160053+00:00,motor_000,16.14,0,51.5,0.606,5.95,2204.0,61.83,0.64,0.012
89,2026-08-15T12:41:33.167576+00:00,motor_000,16.0,0,39.4,0.604,6.04,2213.0,61.07,0.76,0.0121
90,2026-08-15T12:41:34.174942+00:00,motor_000,15.9,0,54.2,0.624,5.99,2253.0,62.38,0.58,0.0122
91,2026-08-15T12:41:35.190535+00:00,motor_000,16.28,0,50.4,0.617,5.97,2265.0,61.83,0.63,0.0124
92,2026-08-15T12:41:36.205814+00:00,motor_000,15.84,0,43.9,0.607,5.97,2225.0,60.89,0.56,0.0125
93,2026-08-15T12:41:37.224201+00:00,motor_000,15.69,0,46.1,0.611,5.99,2250.0,60.71,0.61,0.0127
94,2026-08-15T12:41:38.231264+00:00,motor_000,15.76,0,37.8,0.601,6.0,2222.0,62.51,0.6,0.0128
95,2026-08-15T12:41:39.238283+00:00,motor_000,15.94,0,36.0,0.633,5.93,2277.0,63.51,0.54,0.013
96,2026-08-15T12:41:40.242508+00:00,motor_000,16.83,0,36.4,0.619,6.05,2217.0,61.97,0.62,0.0131
97,2026-08-15T12:41:41.247736+00:00,motor_000,16.29,0,43.5,0.61,6.04,2222.0,62.45,0.6,0.0132
98,2026-08-15T12:41:42.264035+00:00,motor_000,16.33,0,46.8,0.614,6.03,2263.0,61.93,0.57,0.0134
99,2026-08-15T12:41:43.282433+00:00,motor_000,15.98,0,44.6,0.594,5.96,2237.0,60.26,0.58,0.0135
100,2026-08-15T12:41:44.299402+00:00,motor_000,16.06,0,45.2,0.614,5.95,2283.0,61.15,0.68,0.0137
101,2026-08-15T12:41:45.306381+00:00,motor_000,16.27,0,45.4,0.608,6.05,2232.0,62.17,0.62,0.0138
102,2026-08-15T12:41:46.323431+00:00,motor_000,17.08,0,43.3,0.627,6.03,2281.0,62.79,0.63,0.0139
103,2026-08-15T12:41:47.338842+00:00,motor_000,15.89,0,37.4,0.636,6.03,2301.0,60.97,0.64,0.0141
104,2026-08-15T12:41:48.355725+00:00,motor_000,16.95,0,42.5,0.649,6.02,2262.0,63.97,0.62,0.0142
105,2026-08-15T12:41:49.371908+00:00,motor_000,18.04,0,45.1,0.67,5.93,2307.0,64.94,0.64,0.0144
106,2026-08-15T12:41:50.379337+00:00,motor_000,16.07,0,40.6,0.65,6.0,2233.0,63.79,0.62,0.0145
107,2026-08-15T12:41:51.397469+00:00,motor_000,17.12,0,49.9,0.659,6.04,2284.0,63.46,0.67,0.0147
108,2026-08-15T12:41:52.415913+00:00,motor_000,16.92,0,45.4,0.64,5.96,2248.0,62.5,0.59,0.0148
109,2026-08-15T12:41:53.421759+00:00,motor_000,16.78,0,46.9,0.654,5.9,2277.0,63.76,0.71,0.015
110,2026-08-15T12:41:54.440572+00:00,motor_000,16.55,0,51.5,0.642,6.02,2238.0,62.75,0.68,0.0151
111,2026-08-15T12:41:55.458823+00:00,motor_000,16.59,0,48.3,0.62,5.93,2257.0,62.21,0.63,0.0153
112,2026-08-15T12:41:56.466626+00:00,motor_000,16.01,0,47.2,0.609,5.97,2208.0,61.28,0.65,0.0154
113,2026-08-15T12:41:57.485224+00:00,motor_000,16.07,0,46.6,0.607,5.99,2238.0,61.64,0.58,0.0155
114,2026-08-15T12:41:58.502766+00:00,motor_000,15.69,0,44.8,0.589,6.0,2221.0,60.12,0.57,0.0157
115,2026-08-15T12:41:59.511352+00:00,motor_000,15.8,0,47.8,0.594,5.96,2196.0,58.87,0.67,0.0158
116,2026-08-15T12:42:00.528715+00:00,motor_000,16.3,0,47.2,0.595,5.91,2220.0,61.92,0.61,0.016
117,2026-08-15T12:42:01.536135+00:00,motor_000,16.17,0,46.4,0.615,5.94,2236.0,61.61,0.68,0.0161
118,2026-08-15T12:42:02.542773+00:00,motor_000,15.93,0,42.4,0.611,5.92,2236.0,61.27,0.65,0.0162
119,2026-08-15T12:42:03.557398+00:00,motor_000,16.73,0,44.7,0.633,5.94,2240.0,62.75,0.72,0.0164
120,2026-08-15T12:42:04.575736+00:00,motor_000,16.94,0,45.0,0.632,5.94,2229.0,61.25,0.6,0.0165
121,2026-08-15T12:42:05.583479+00:00,motor_000,16.22,0,46.2,0.605,5.94,2246.0,62.7,0.61,0.0167
122,2026-08-15T12:42:06.591679+00:00,motor_000,15.46,0,40.9,0.6,6.02,2217.0,61.83,0.65,0.0168
123,2026-08-15T12:42:07.607776+00:00,motor_000,16.1,0,46.2,0.607,5.96,2257.0,60.64,0.64,0.017
124,2026-08-15T12:42:08.615771+00:00,motor_000,15.88,0,56.1,0.606,6.0,2209.0,61.25,0.7,0.0171
125,2026-08-15T12:42:09.633138+00:00,motor_000,15.7,0,40.7,0.62,5.9,2236.0,62.1,0.67,0.0172
126,2026-08-15T12:42:10.649282+00:00,motor_000,15.97,0,48.9,0.607,5.93,2246.0,60.45,0.66,0.0174
127,2026-08-15T12:42:11.656209+00:00,motor_000,15.57,0,35.8,0.593,5.95,2213.0,59.67,0.6,0.0175
128,2026-08-15T12:42:12.672470+00:00,motor_000,15.66,0,44.1,0.567,6.05,2164.0,60.7,0.55,0.0177
129,2026-08-15T12:42:13.679972+00:00,motor_000,15.85,0,43.4,0.541,6.03,2158.0,59.34,0.63,0.0178
130,2026-08-15T12:42:14.696991+00:00,motor_000,15.23,0,47.6,0.539,6.02,2149.0,59.77,0.61,0.0179
131,2026-08-15T12:42:15.713797+00:00,motor_000,15.07,0,46.6,0.557,5.96,2161.0,60.2,0.54,0.0181
132,2026-08-15T12:42:16.730186+00:00,motor_000,15.55,0,38.2,0.542,5.99,2164.0,59.34,0.56,0.0182
133,2026-08-15T12:42:17.739339+00:00,motor_000,15.56,0,44.1,0.55,5.91,2108.0,58.81,0.58,0.0183
134,2026-08-15T12:42:18.748400+00:00,motor_000,15.13,0,51.2,0.555,5.98,2184.0,59.77,0.53,0.0185
135,2026-08-15T12:42:19.765311+00:00,motor_000,15.09,0,37.6,0.562,5.96,2161.0,61.24,0.58,0.0186
136,2026-08-15T12:42:20.780466+00:00,motor_000,14.86,0,42.8,0.56,5.99,2200.0,60.64,0.57,0.0187
137,2026-08-15T12:42:21.799442+00:00,motor_000,15.38,0,43.6,0.555,5.89,2145.0,59.6,0.59,0.0189
138,2026-08-15T12:42:22.818692+00:00,motor_000,15.31,0,46.1,0.574,6.0,2193.0,61.75,0.63,0.019
139,2026-08-15T12:42:23.834484+00:00,motor_000,15.39,0,47.9,0.543,5.97,2188.0,60.14,0.62,0.0191
140,2026-08-15T12:42:24.851859+00:00,motor_000,14.94,0,39.0,0.526,5.93,2114.0,58.58,0.68,0.0193
141,2026-08-15T12:42:25.868820+00:00,motor_000,14.53,0,41.1,0.51,5.95,2075.0,57.78,0.55,0.0194
142,2026-08-15T12:42:26.887115+00:00,motor_000,13.81,0,42.8,0.507,5.92,2099.0,58.28,0.66,0.0195
143,2026-08-15T12:42:27.904567+00:00,motor_000,14.7,0,49.6,0.507,5.92,2134.0,58.53,0.54,0.0196
144,2026-08-15T12:42:28.912514+00:00,motor_000,14.24,0,40.0,0.494,5.94,2063.0,57.98,0.52,0.0198
145,2026-08-15T12:42:29.926379+00:00,motor_000,14.62,0,38.0,0.501,5.88,2096.0,58.02,0.48,0.0199
146,2026-08-15T12:42:30.943703+00:00,motor_000,13.5,0,39.0,0.49,5.89,2104.0,58.87,0.48,0.02
147,2026-08-15T12:42:31.960864+00:00,motor_000,14.57,0,47.3,0.521,5.9,2111.0,58.03,0.55,0.0201
148,2026-08-15T12:42:32.967430+00:00,motor_000,14.16,0,43.5,0.531,5.96,2123.0,58.75,0.65,0.0203
149,2026-08-15T12:42:33.983234+00:00,motor_000,14.56,0,45.5,0.532,6.04,2165.0,61.04,0.51,0.0204
150,2026-08-15T12:42:34.998904+00:00,motor_000,14.42,0,42.4,0.542,6.0,2145.0,59.81,0.49,0.0205
151,2026-08-15T12:42:36.015578+00:00,motor_000,15.5,0,42.3,0.561,5.99,2175.0,61.33,0.53,0.0207
152,2026-08-15T12:42:37.020100+00:00,motor_000,14.95,0,46.1,0.561,5.92,2177.0,60.43,0.6,0.0208
153,2026-08-15T12:42:38.035062+00:00,motor_000,15.86,0,50.5,0.573,5.96,2176.0,61.6,0.57,0.0209
154,2026-08-15T12:42:39.049759+00:00,motor_000,15.31,0,44.9,0.567,5.93,2176.0,58.85,0.49,0.0211
155,2026-08-15T12:42:40.066490+00:00,motor_000,14.91,0,47.2,0.565,5.97,2178.0,60.34,0.61,0.0212
156,2026-08-15T12:42:41.071417+00:00,motor_000,14.36,0,48.6,0.565,6.03,2187.0,60.02,0.51,0.0213
157,2026-08-15T12:42:42.086283+00:00,motor_000,14.71,0,39.4,0.551,5.95,2157.0,59.51,0.49,0.0215
158,2026-08-15T12:42:43.102061+00:00,motor_000,14.81,0,52.4,0.551,5.98,2133.0,59.67,0.61,0.0216
159,2026-08-15T12:42:44.108837+00:00,motor_000,15.26,0,39.7,0.56,5.86,2163.0,60.67,0.5,0.0217
160,2026-08-15T12:42:45.119032+00:00,motor_000,15.09,0,46.8,0.578,5.95,2198.0,61.58,0.58,0.0219
161,2026-08-15T12:42:46.134649+00:00,motor_000,15.13,0,44.6,0.576,5.91,2179.0,60.97,0.63,0.022
162,2026-08-15T12:42:47.149909+00:00,motor_000,15.43,0,47.6,0.561,5.94,2146.0,60.96,0.66,0.0221
163,2026-08-15T12:42:48.168878+00:00,motor_000,15.98,0,45.0,0.552,5.95,2138.0,58.88,0.63,0.0223
164,2026-08-15T12:42:49.185195+00:00,motor_000,14.79,0,43.8,0.545,5.98,2147.0,60.3,0.61,0.0224
165,2026-08-15T12:42:50.193446+00:00,motor_000,14.58,0,43.5,0.533,6.07,2123.0,60.53,0.51,0.0225
166,2026-08-15T12:42:51.201775+00:00,motor_000,14.14,0,55.2,0.513,6.06,2105.0,58.79,0.54,0.0227
167,2026-08-15T12:42:52.217016+00:00,motor_000,14.38,0,48.6,0.531,5.95,2146.0,59.9,0.63,0.0228
168,2026-08-15T12:42:53.234158+00:00,motor_000,14.63,0,46.2,0.539,6.03,2122.0,59.44,0.57,0.0229
169,2026-08-15T12:42:54.241864+00:00,motor_000,14.68,0,46.3,0.531,5.95,2137.0,60.53,0.52,0.023
170,2026-08-15T12:42:55.258572+00:00,motor_000,15.1,0,40.8,0.518,5.98,2081.0,58.53,0.65,0.0232
171,2026-08-15T12:42:56.277106+00:00,motor_000,14.07,0,44.0,0.511,5.96,2135.0,58.25,0.62,0.0233
172,2026-08-15T12:42:57.294052+00:00,motor_000,14.34,0,47.0,0.501,5.95,2072.0,58.04,0.52,0.0234
173,2026-08-15T12:42:58.309509+00:00,motor_000,14.49,0,45.2,0.483,5.92,2083.0,57.69,0.56,0.0236
174,2026-08-15T12:42:59.317730+00:00,motor_000,13.65,0,51.9,0.475,6.01,2021.0,57.68,0.54,0.0237
175,2026-08-15T12:43:00.333689+00:00,motor_000,14.67,0,48.0,0.493,5.89,2088.0,57.86,0.54,0.0238
176,2026-08-15T12:43:01.351594+00:00,motor_000,13.72,0,41.9,0.505,5.96,2105.0,60.2,0.59,0.0239
177,2026-08-15T12:43:02.368564+00:00,motor_000,14.21,0,47.2,0.497,6.0,2075.0,57.37,0.67,0.024
178,2026-08-15T12:43:03.387000+00:00,motor_000,14.79,0,50.0,0.506,5.92,2125.0,57.62,0.57,0.0242
179,2026-08-15T12:43:04.395232+00:00,motor_000,14.6,0,40.2,0.531,5.96,2141.0,58.81,0.61,0.0243
180,2026-08-15T12:43:05.413283+00:00,motor_000,14.83,0,41.9,0.532,5.9,2125.0,59.89,0.5,0.0244
181,2026-08-15T12:43:06.432446+00:00,motor_000,15.38,0,47.3,0.535,6.01,2102.0,58.58,0.75,0.0246
182,2026-08-15T12:43:07.450653+00:00,motor_000,14.9,0,46.1,0.53,5.94,2175.0,59.42,0.61,0.0247
183,2026-08-15T12:43:08.467658+00:00,motor_000,14.59,0,39.1,0.525,5.98,2141.0,58.44,0.64,0.0248
184,2026-08-15T12:43:09.484287+00:00,motor_000,14.9,0,49.3,0.516,6.06,2113.0,58.62,0.65,0.0249
185,2026-08-15T12:43:10.490397+00:00,motor_000,14.53,0,40.0,0.52,5.97,2129.0,58.32,0.62,0.0251
186,2026-08-15T12:43:11.499984+00:00,motor_000,14.47,0,43.1,0.529,5.97,2112.0,57.98,0.55,0.0252
187,2026-08-15T12:43:12.509257+00:00,motor_000,14.3,0,43.0,0.527,5.98,2125.0,57.79,0.53,0.0253
188,2026-08-15T12:43:13.526331+00:00,motor_000,14.49,0,39.3,0.522,6.0,2108.0,58.4,0.55,0.0255
189,2026-08-15T12:43:14.534102+00:00,motor_000,14.26,0,42.9,0.494,6.01,2056.0,59.57,0.49,0.0256
190,2026-08-15T12:43:15.552157+00:00,motor_000,13.19,0,50.4,0.488,5.85,2089.0,56.88,0.64,0.0257
191,2026-08-15T12:43:16.557496+00:00,motor_000,14.03,0,42.2,0.495,5.96,2099.0,58.31,0.6,0.0258
192,2026-08-15T12:43:17.574596+00:00,motor_000,14.57,0,40.8,0.523,6.0,2154.0,60.95,0.54,0.026
193,2026-08-15T12:43:18.590683+00:00,motor_000,14.66,0,47.5,0.542,6.02,2143.0,59.77,0.58,0.0261
194,2026-08-15T12:43:19.607062+00:00,motor_000,14.15,0,43.3,0.543,5.88,2157.0,59.11,0.57,0.0262
195,2026-08-15T12:43:20.612243+00:00,motor_000,15.49,0,39.0,0.557,6.02,2173.0,60.05,0.63,0.0264
196,2026-08-15T12:43:21.630050+00:00,motor_000,14.81,0,39.0,0.531,5.91,2154.0,59.31,0.59,0.0265
197,2026-08-15T12:43:22.648235+00:00,motor_000,14.49,0,47.9,0.539,5.98,2154.0,59.7,0.64,0.0266
198,2026-08-15T12:43:23.650927+00:00,motor_000,15.07,0,35.1,0.541,6.01,2153.0,58.54,0.61,0.0267
199,2026-08-15T12:43:24.656961+00:00,motor_000,14.72,0,46.2,0.546,5.98,2161.0,58.32,0.49,0.0269
200,2026-08-15T12:43:25.676447+00:00,motor_000,14.75,0,40.2,0.534,6.03,2167.0,59.56,0.59,0.027
201,2026-08-15T12:43:26.691074+00:00,motor_000,15.39,0,46.7,0.536,5.84,2126.0,60.13,0.57,0.0271
202,2026-08-15T12:43:27.698285+00:00,motor_000,15.27,0,42.5,0.55,6.03,2140.0,61.25,0.52,0.0273
203,2026-08-15T12:43:28.705011+00:00,motor_000,15.07,0,46.8,0.553,5.93,2139.0,60.44,0.62,0.0274
204,2026-08-15T12:43:29.720773+00:00,motor_000,14.81,0,42.3,0.534,6.0,2177.0,58.94,0.56,0.0275
205,2026-08-15T12:43:30.725642+00:00,motor_000,14.51,0,42.7,0.533,6.02,2134.0,59.69,0.59,0.0277
206,2026-08-15T12:43:31.742538+00:00,motor_000,15.05,0,45.6,0.549,6.02,2131.0,60.61,0.57,0.0278
207,2026-08-15T12:43:32.761002+00:00,motor_000,15.87,0,47.0,0.559,5.93,2147.0,60.8,0.64,0.0279
208,2026-08-15T12:43:33.769071+00:00,motor_000,15.76,0,44.4,0.58,5.92,2180.0,59.71,0.66,0.0281
209,2026-08-15T12:43:34.787902+00:00,motor_000,16.47,0,52.6,0.575,5.9,2174.0,61.78,0.58,0.0282
210,2026-08-15T12:43:35.807747+00:00,motor_000,15.2,0,44.3,0.572,5.88,2176.0,60.28,0.56,0.0283
211,2026-08-15T12:43:36.825149+00:00,motor_000,15.86,0,47.8,0.573,6.0,2202.0,60.78,0.59,0.0285
212,2026-08-15T12:43:37.841864+00:00,motor_000,15.58,0,42.3,0.573,5.93,2197.0,59.85,0.72,0.0286
213,2026-08-15T12:43:38.845926+00:00,motor_000,15.64,0,48.8,0.578,6.02,2210.0,60.98,0.63,0.0288
214,2026-08-15T12:43:39.850522+00:00,motor_000,16.42,0,46.9,0.598,5.93,2205.0,61.87,0.59,0.0289
215,2026-08-15T12:43:40.868377+00:00,motor_000,17.0,0,45.7,0.625,6.04,2266.0,63.21,0.67,0.029
216,2026-08-15T12:43:41.877784+00:00,motor_000,16.34,0,42.4,0.633,5.98,2253.0,62.5,0.67,0.0292
217,2026-08-15T12:43:42.896044+00:00,motor_000,17.33,0,41.7,0.646,5.94,2263.0,63.56,0.65,0.0293
218,2026-08-15T12:43:43.903834+00:00,motor_000,17.37,0,44.7,0.648,6.06,2256.0,64.01,0.75,0.0295
219,2026-08-15T12:43:44.911921+00:00,motor_000,16.73,0,46.4,0.626,5.95,2230.0,62.59,0.64,0.0296
220,2026-08-15T12:43:45.929087+00:00,motor_000,17.11,0,39.1,0.628,5.86,2307.0,62.34,0.66,0.0298
